store_name,hp_url,tel_num,area
桃太郎温泉一湯館(いちゆうかん）,http://ww81.tiki.ne.jp/~spa-momotaro/ichiyukan/index.html,086-294-6888,岡山県岡山市北区菅野2640-8
阿蘇白水温泉 瑠璃,http://ruri.aso-hakusui.com/,0967-62-9999,熊本県阿蘇郡南阿蘇村一関1260-1
阿智村公営施設 湯ったり～な昼神,http://yu-tari.com/,0265-43-4311,長野県下伊那郡阿智村智里370-1
肘折温泉共同浴場 上の湯,,"8:00～18:00(冬季17:00),※木曜午前は清掃のため入浴できません。",山形県最上郡大蔵村肘折
天神岬温泉 しおかぜ荘,http://naraha-tenjin.net/shiokazesou/guide-in-facilities,0240-25-5726,福島県双葉郡楢葉町大字北田字上ノ原27-29
岩櫃城温泉くつろぎの館,http://www1.town.higashiagatsuma.gunma.jp/www/furesato/contents/1204146416237/index.html,"0120-68-2601,0279-68-2601",群馬県吾妻郡東吾妻町原町1046
恵の湯,,,群馬県吾妻郡草津町昭和区
つつじの湯（躑躅の湯）,,10:00～15:00,群馬県吾妻郡草津町南本町
ささの湯,http://www.sasano-yu.jp/,0278-58-3630,群馬県利根郡片品村幡谷535
檜原温泉センター数馬の湯（ひのきはら）,http://spa-kazuma.com/,042-598-6789,東京都西多摩郡檜原村2430
スーパー銭湯 おふろの国,http://www.ofuronokuni.co.jp/,045-585-4126,神奈川県横浜市鶴見区下末吉2-25-23
ひすいの湯,http://www.niigata-kankou.or.jp/sys/data?page-id=11642,025-553-2222,新潟県糸魚川市大野298-1
天然ハツカ石温泉やすらぎの宿 石打ユングパルナス,http://www.yungparunas.com/,025-783-7888,新潟県南魚沼市石打土堂946
雪ささの湯,http://www.kin611.com/yukisasa.html,025-780-9500,新潟県南魚沼郡湯沢町三国355
河野シーサイド温泉ゆうばえ,,0778-48-2388,福井県南条郡南越前町甲楽城7-31-1
布施温泉,http://www.shinkou-saku.or.jp/fuse/,0267-53-0181,長野県佐久市布施1228
菅野温泉,http://shimosuwaonsen.jp/item/751/,0266-27-1076,長野県諏訪郡下諏訪町大社通3239-1
天童最上川温泉 ゆぴあ,http://www.yupia.com/,023-651-3333,山形県天童市藤内新田1620-1
十津川温泉 南部老人憩いの家浴場,,07466-4-0043,奈良県吉野郡十津川村平谷
笑がおの湯 松戸矢切店,http://www.com-keisei.co.jp/egaonoyu-yagiri/,047-312-4126,千葉県松戸市下矢切115
加古川天然温泉 ぷくぷくの湯,,079-456-2614,兵庫県加古川市加古川町南備後字松葉315-1
たんたん温泉 福寿の湯,http://web.mac.com/kishimojin/tantanspa/Welcome.html,0796-56-1511,兵庫県豊岡市但東町坂野470
みなと温泉 波葉の湯（なみはのゆ）,http://www.namiha.jp/,092-271-4126,福岡県福岡市博多区築港本町13-1
いわき湯本温泉 みゆきの湯,http://www.gurutto-iwaki.com/detail/index_225.html,0246-43-1526,福島県いわき市常磐湯本町天王崎1番地8
甲斐駒ケ岳温泉 尾白の湯（おじらのゆ）,http://www.verga.jp/?page_id=41,0551-35-2800,山梨県北杜市白州町白須8077-1（白州・尾白の森名水公園 べるが内）
白浜温泉 とれとれの湯,http://www.toretore-spa.com/,0739-42-1126,和歌山県西牟婁郡白浜町堅田2508
椿はなの湯,http://www.tubakionsen.com/hananoyu.html,0739-46-0617,和歌山県西牟婁郡白浜町椿1058-1
延羽の湯 鶴橋店（のべはのゆ）,http://www.nobuta123.co.jp/nobehatsuruhashi/,06-4259-1126,大阪府大阪市東成区玉津3-13-41
定山渓ビューホテル,http://www.jozankeiview.com/,011-598-3223,北海道札幌市南区定山渓温泉東2
ニセコアンヌプリ温泉 湯心亭,http://www.niseko-annupurionsen.com/,0136-58-2500,北海道虻田郡ニセコ町ニセコ438
岬の湯 しゃこたん,http://town-shakotan.com/modules/pico/html/442.pdf,0135-47-2050,北海道積丹郡積丹町野塚町212-1
旅館すがわら,http://www.ryokan-sugawara.com/,0229-83-2022,宮城県大崎市鳴子温泉新屋敷5
阿下喜温泉 あじさいの里,http://ajisainosato.com/,0594-82-1126,三重県いなべ市北勢町阿下喜788
いやしの里 樹やしき,http://www.kiyashiki.com/,0967-44-0326,熊本県阿蘇郡南小国町満願寺6403-1
区営うなぎ温泉,http://youkoso-ibusuki.com/top/modules/pico/index.php?content_id=30,0993-35-0814,鹿児島県指宿市成川6517
岩戸温泉（いわとおんせん）,http://www.kirinavi.com/content/iwado/,0995-45-4136,鹿児島県霧島市姫城砂子田3261
湯川内温泉かじか荘,,0996-62-1535,鹿児島県出水市武本2060
小山温泉 思川（おもいがわ）,http://www.oyama-am.co.jp/omoigawa/,0285-21-2020,栃木県小山市喜沢1475
アートヴィレッジ明神館,http://myojinkan.com/,0268-67-0001,長野県東御市八重原1806-1
湯乃市 埼玉入間店（旧　極楽湯 入間店）,http://www.yunoichi.com/iruma/index.html,04-2935-2683,埼玉県入間市宮寺3186番地
旅館國崎,http://kunisaki.jp/,0957-74-3500,長崎県雲仙市小浜町南本町10-8
ときわ健康温泉,,03-3933-1487,東京都板橋区中台1-25-5
国母駅前温泉健康ハウス,,055-275-7132,山梨県中巨摩郡昭和町西条251
新遊亀温泉,,055-232-0974,山梨県甲府市太田町11-5　
松川屋 那須高原ホテル,http://www.matsukawaya.co.jp/,0287-76-3131,栃木県那須郡那須町湯本252
御谷湯,http://mikokuyu.com/,03-3623-1695,東京都墨田区石原3-30-8
月岡温泉 共同浴場 美人の泉,http://www.niigata-kankou.or.jp/sys/data?page-id=11321,0254-32-1365,新潟県新発田市月岡403-8
お宿 野の花,http://www.oyado-nonohana.com/,0967-44-0595,熊本県阿蘇郡南小国町満願寺6375-2
かんぽの宿 彦根,http://www.kanponoyado.japanpost.jp/yado/hikone/index.php,0749-22-8090,滋賀県彦根市松原町3759
浅茂川温泉浴場 静の里,http://www.shizukanosato.com/,0772-72-4126,京都府京丹後市網野町浅茂川1449
料理旅館 奥水間温泉（おくみずまおんせん）,http://okumizuma.jp/,072-478-8511,大阪府貝塚市木積3159
天然温泉だんぢり湯,,0724-31-2611,大阪府岸和田市八幡町4-57
湯村温泉観光交流センター 新薬師湯,http://www.town.shinonsen.hyogo.jp/page/index.php?mode=detail&page_id=e7278b4842a879e1204aa3664eb80b0e,0796-92-1081,兵庫県美方郡新温泉町湯1604
パルシェ香りの湯,http://www.parchez.or.jp/,0799-85-1126,兵庫県淡路市尾崎3020-1
休暇村 南淡路,http://www.qkamura.or.jp/awaji/,0799-52-0291,兵庫県南あわじ市福良丙869
藤の森不動温泉だるま湯,http://www.darumayu.com/,073-498-0114,和歌山県海草郡紀美野町滝の川73
綱の湯,http://www.nanki-shirahama.com/search/details.php?log=1332746596,0739-43-0520,和歌山県西牟婁郡白浜町
ひかわ美人の湯(斐川フレッシュパーク 出雲いりすの丘 内）,http://furusato.sanin.jp/p/area/izumo/10/,0853-72-5526,島根県簸川郡斐川町学頭3646-1
本谷温泉館,http://www.hondani.com/,0898-66-0372,愛媛県西条市河之内甲494
天然温泉 八百治の湯（やおじのゆ）,http://yaoji.co.jp/index.htm,092-413-8881,福岡県福岡市博多区博多駅前4-9-2
和多屋別荘,http://www.wataya.co.jp/,0954-42-0210,佐賀県嬉野市下宿乙738
耕きちの湯,http://koukichi.ftw.jp/,0967-44-0195,熊本県阿蘇郡南小国町満願寺6363-1
湯～らんどパルとよね,http://www.chausuyama.jp/spot/2014022514193914.html,0536-85-1180,愛知県北設楽郡豊根村上黒川長野田20
兼六温泉,http://kodatuno.arunke.biz/kenroku/,076-221-2587,石川県金沢市暁町18-36
ホテル森本,http://www.oyado-morimoto.com/,0761-74-0660,石川県加賀市片山津温泉乙63-1
今庄365温泉やすらぎ,http://www.imajyo365.com/leisure/index.html,0778-45-1113,福井県南条郡南越前町板取85-5
九頭竜温泉平成の湯,http://www.hotelfurearuizumi.com/,0779-78-2536,福井県大野市下山63-2-24
ふるさと体験館コスモスの湯,https://www.vill-shimojo.jp/02kankou/50onsen/2009-0204-1748-2.html,0260-27-2600,長野県下伊那郡下條村睦沢3405
浅間温泉 ホットプラザ浅間,http://www.asamaonsen.com/hot-plaza/,0263-46-6278,長野県松本市浅間温泉3-16-3
水晶山温泉　満願成就の湯,http://kabuchanmura.jp/onsen/,0265-28-1755,長野県飯田市箱川386-1
小谷温泉露天風呂,,,長野県北安曇郡小谷村中土18926-1
久瀬温泉露天風呂 白龍の湯,,0585-54-2678,岐阜県揖斐郡揖斐川町日坂224-1
新穂高温泉 深山荘,http://shinzansou.okuhida-onsengo.com/,0578-89-2031,岐阜県高山市奥飛騨温泉郷新穂高温泉
天然温泉 三峰（みつみね）,http://www.mitsumine-onsen.com/index.html,0574-64-0126,岐阜県可児市大森1748-1
大東温泉シートピア,http://seatopia.info/,0537-72-1126,静岡県掛川市国安2808-2
湯の国会館,http://www.yunokuni-izu.com/,0558-87-1192,静岡県伊豆市青羽根188
シーサイドスパ,http://ito-marinetown.co.jp/seasidespa,0557-38-1811,静岡県伊東市湯川571-19 道の駅 伊東マリンタウン内
松任海浜温泉（CCZ）,http://www.city-hakusan.com/spa/mattokaihin.html,076-274-5520,石川県白山市徳光町2665-1
おおみや旅館,http://www.oomiyaryokan.jp/,023-694-2112,山形県山形市蔵王温泉46
石湯,,0241-78-2546,福島県南会津郡南会津町湯ノ花湯ノ花
櫟平ホテル,http://www.kunugidaira.com/,0243-24-2626,福島県二本松市岳温泉2-8
幕川温泉 水戸屋旅館,,0242-64-3316,福島県福島市土湯温泉町字鷲倉山1-3
袋田温泉 関所の湯,http://sekisyo-no-yu.com/,0295-79-1126,茨城県久慈郡大子町袋田2642-7
川俣一柳閣,http://www.kawamata-ichiryukaku.jp/,0288-96-0111,栃木県日光市川俣40-3
つつじの湯,http://www.tsutsujigaokafarm.co.jp/,0279-98-0930,群馬県吾妻郡嬬恋村田代930
長寿の湯,,,群馬県吾妻郡草津町草津566-5
睦の湯,,,群馬県吾妻郡草津町昭和区
白井温泉こもちの湯,http://www.city.shibukawa.lg.jp/kankou/onsen/tachiyorionsen/p000208.html,0279-24-5526,群馬県渋川市吹屋658-17
上之湯,http://shimaonsen.com/one-day/,0279-64-2321,群馬県吾妻郡中之条町四万3977-1
三国街道・三俣宿 街道の湯,http://www.yuzawaonsen.com/04kaido.html,025-788-9229,新潟県南魚沼郡湯沢町三俣1021
池の平温泉 ランドマーク妙高高原,http://www.onsencafe.com/,0255-86-5130,新潟県妙高市池の平温泉
赤倉温泉大野天風呂滝の湯,http://www.akakura.gr.jp/,0255-87-2958,新潟県妙高市大字赤倉448
秋田温泉プラザ,http://www.akitaonsen.co.jp/,018-833-1919,秋田県秋田市添川境内川原142-3
狸 自然乃湯,http://tf1984tf.wixsite.com/tanuki-sizennoyu,04-2939-9911,埼玉県所沢市北中2-271
野天風呂 あかねの湯 加古川店,http://karada-184.com/shop/akane-kakogawa/,0794-23-1126,兵庫県加古川市尾上町池田635-48
大塩温泉 露天風呂,,,福島県大沼郡金山町大字大塩字休場2106-2（民宿たつみ荘裏）
会津西山温泉 滝の湯,http://www.takinoyu.info/,0241-43-2311,福島県河沼郡柳津町砂子原長坂829
川古温泉 浜屋旅館,http://www3.kannet.ne.jp/~kawafuru/,0278-66-0888,群馬県利根郡みなかみ町相俣2577-1
日光山輪王寺別院 日光山 湯元・温泉寺,http://rinnoji.or.jp/precincts/onsenji,0288-55-0013,栃木県日光市湯元2559
いび川温泉 藤橋の湯,http://www.ibikogen.com/michinoeki.html,0585-52-1126,岐阜県揖斐郡揖斐川町東横山207番地
庄川湯谷温泉,,0763-82-0646,富山県礪波市庄川町湯谷235
天然温泉 多気の湯,http://www.taki-yu.com/,0598-38-7726,三重県多気郡多気町西山672-3（多気クリスタルタウンショッピングセンター内）
守山天然温泉 ほたるの湯,http://hotarunoyu.jp/,0120-66-2615,滋賀県守山市吉身4-5-20
野付温泉 浜の湯,http://www.nemuro.pref.hokkaido.lg.jp/ss/srk/kanko/nmrgsdb/5stay/5hs-hamanoyu.htm,0153-86-2600,北海道野付郡別海町尾岱沼港町235-5
下風呂温泉大湯,http://www.shimohuro.com/%E4%B8%8B%E9%A2%A8%E5%91%82%E6%B8%A9%E6%B3%89%E9%83%B7%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6/%E5%85%AC%E8%A1%86%E6%B5%B4%E5%A0%B4/,0175-36-2824,青森県下北郡風間浦村下風呂97
胆沢川温泉さくらの湯,http://www.e-sakuranoyu.com/,0197-51-6211,岩手県奥州市水沢区佐倉河字明神堂27
鷹の湯温泉,http://takanoyuonsen.web.fc2.com/,0183-56-2141,秋田県湯沢市秋の宮殿上1
神泉の湯（しんせんのゆ）,http://www.shinsennoyu.com/,025-788-0260,新潟県南魚沼郡湯沢町大字神立七谷切3448-1
いやしの湯 豊山荘,,0977-21-8080,大分県別府市小倉4組
まほろばの湯 湯親館（ゆしんかん）,http://www.geocities.co.jp/SilkRoad-Ocean/2586/,0287-96-6100,栃木県那須郡那珂川町小川1065
北海道ホテル,http://www.hokkaidohotel.co.jp/index.shtml,0155-21-0001,北海道帯広市西7条南19丁目
五十沢温泉 ゆもとかん,,025-774-2876,新潟県南魚沼市宮
こだま温泉 ファミリープラザ,http://www.kodamaonsen.co.jp/,0495-72-8880,埼玉県本庄市蛭川1051-6
船岡温泉,,075-441-3735,京都府京都市北区紫野南舟岡町82-1
別所温泉あいそめの湯（旧 相染閣）,http://www.bessho-spa.jp/aisome/,0268-38-2100,長野県上田市別所温泉58番地
ホテル1-2-3 F&B甲府 信玄温泉,http://www.hotel123.co.jp/index.html,055-221-7000,山梨県甲府市国母8-1-1
半出来温泉 登喜和荘,,0279-97-3373,群馬県吾妻郡嬬恋村今井97-1
トムラウシ温泉 国民宿舎 東大雪荘,,0156-65-3021,北海道上川郡新得町屈足トムラウシ温泉国有林新得事業区182林班
追分温泉（おいわけおんせん）,http://www.i-kanko.com/archives/777,0225-67-3209,宮城県石巻市北上町女川字峯1
指宿白水館,http://www.hakusuikan.co.jp/,0993-22-3131,鹿児島県指宿市東方12126-12
白布温泉 東屋,http://www.shirabu-higashiya.com/,0238-55-2011,山形県米沢市関1537
乙女湯,http://www.oyunofuji1010.com/gallery/2015/06/post-40.php,03-3689-1854,東京都江戸川区船堀7-3-13
白鳥温泉上湯,http://www.city.ebino.lg.jp/display.php?cont=140328150336,0984-33-1104,宮崎県えびの市末永1470
加太淡嶋温泉 大阪屋ひいなの湯,http://www.hiina.com/,073-459-1151,和歌山県和歌山市加太142
宝喜温泉館,http://www.houki-onsen.com/onsen/index.html,0857-82-6010,鳥取県鳥取市気高町下光元690
湯元楯縫 割烹温泉 ゆらり（たてぬい）,http://www.ciel-pia.com/yurari/,0853-62-1234,島根県出雲市平田町2938-2
リゾート武蔵の里 クアガーデン武蔵の里(旧 クアガーデン武蔵の里),http://musashi.city.mimasaka.lg.jp/,0868-78-0634,岡山県美作市宮本82-1
蒜山やつか温泉 快湯館,http://www.asutopia.com/kaiyukan_top.html,0867-66-2155,岡山県真庭市蒜山上長田2300-1
神勝寺温泉 昭和の湯,http://www.mirokunosato.com/showanoyu,084-988-1126,広島県福山市藤江町638-1みろくの里隣り
阿武川温泉ふれあい会館,http://www.hagishi.com/search/detail.php?d=500016,0838-54-2619,山口県萩市川上4892-1
劇場旅館川棚グランドホテル,http://www.kgh-otafuku.co.jp/,0837-74-1111,山口県下関市豊浦町川棚4912-1
湯乃禅の里（ゆのぜんのさと）,http://www.city.miyawaka.lg.jp/hp/page000003200/hpg000003122.htm,0949-54-0123,福岡県宮若市脇田507
久山温泉 ホテル夢家（旧 レイクサイドホテル久山）,http://hotelyumeka.co.jp/,092-976-1800,福岡県糟屋郡久山町久原1822
和風旅館 美里,http://www.kurokawa-misato.jp/,0967-44-0331,熊本県阿蘇郡南小国町満願寺6690
夢たまて筥,http://www.fugetsu-hammond.jp/yume.shtml,0977-66-4126,大分県別府市北中1 ホテル風月HAMMOND内
ヘビん湯,,単純温泉・単純泉,大分県別府市明礬
草庵秋桜,http://www.yufuin-kosumosu.jp/,0977-85-4567,大分県由布市湯布院町川上1500
天然温泉公衆浴場はまゆ,,,和歌山県東牟婁郡那智勝浦町大勝浦970
臨泉楼 柏屋別荘,http://www.rinsenro.com/,0268-38-2345,長野県上田市別所温泉1640
ふれあい交流センター 大芝の湯,http://oshiba.jp/oshibanoyu/,0265-76-2614,長野県上伊那郡南箕輪村2358-5
藤助の湯 ふじや,http://www.tousuke-fujiya.com/,05769-5-2611,岐阜県大野郡白川村平瀬325-1
静岡市清水西里温泉浴場 やませみの湯,http://www.yamaseminoyu.com/,054-343-1126,静岡県静岡市清水区西里1449
すその美人の湯 ヘルシーパーク裾野,http://www.susono-shinkou.jp/#id1,055-965-1126,静岡県裾野市須山3408
どんぐりの湯（どんぐりの里いなぶ）,http://www.dongurinosato.com/,0536-82-3135,愛知県豊田市武節町針原22-1
天然温泉 みどり楽の湯,http://www.rakunoyu.com/midori/,052-878-1010,愛知県名古屋市緑区鳴海町笹塚22　徳重「アピタ」東
奥伊勢フォレストピア 宮川山荘,http://okuiseforestpia.com/,0598-76-1200,三重県多気郡大台町薗993
弥栄あしぎぬ温泉,,0772-65-2000,京都府京丹後市弥栄町木橋1146
新マネキ温泉,,072-337-1126,大阪府松原市天美南5-17-10
天然温泉 虹の湯 二色の浜店（にしきのはまてん）,http://nijinoyu.jp/,0724-39-2227,大阪府貝塚市澤890-15 コスタモール内
